"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","90","247198","0.0-90.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","91","250202","0.0-91.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","92","253280","0.0-92.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","","call-function","93","253280","0.0-93.0","","","","","","","","",""
"","1318.9000000059605","survey-likert","94","254600","0.0-94.0","","","","","","","{""judgement"":1}","[0]","1"
"","1219.5999999940395","survey-likert","95","255820","0.0-95.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","96","255821","0.0-96.0","","","","","","","","",""
"","null","html-keyboard-response","97","258823","0.0-97.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","98","261919","0.0-98.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591909.bmppp89_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","99","264924","0.0-99.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","100","268020","0.0-100.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591909.bmppp89_L1V1_freeview_veridical.mp4","","",""
"","","call-function","101","268020","0.0-101.0","","","","","","","","",""
"","1995","survey-likert","102","270016","0.0-102.0","","","","","","","{""judgement"":0}","[0]","1"
"","1542.7999999821186","survey-likert","103","271559","0.0-103.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","104","271560","0.0-104.0","","","","","","","","",""
"","null","html-keyboard-response","105","274561","0.0-105.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","106","277679","0.0-106.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159365.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","107","280684","0.0-107.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","108","283925","0.0-108.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159365.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","109","283926","0.0-109.0","","","","","","","","",""
"","2627.2999999821186","survey-likert","110","286554","0.0-110.0","","","","","","","{""judgement"":0}","[0]","0"
"","1615.4000000059605","survey-likert","111","288170","0.0-111.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","112","288170","0.0-112.0","","","","","","","","",""
"","null","html-keyboard-response","113","291175","0.0-113.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","114","294401","0.0-114.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","115","297404","0.0-115.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
