"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","204","612130","0.0-204.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","205","615133","0.0-205.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","206","618330","0.0-206.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","207","618330","0.0-207.0","","","","","","","","",""
"","3470.0999999940395","survey-likert","208","621801","0.0-208.0","","","","","","","{""judgement"":1}","[0]","0"
"","1638.5","survey-likert","209","623441","0.0-209.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","210","623441","0.0-210.0","","","","","","","","",""
"","null","html-keyboard-response","211","626444","0.0-211.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","212","629634","0.0-212.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","213","632638","0.0-213.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","214","636047","0.0-214.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","215","636048","0.0-215.0","","","","","","","","",""
"","2247.4000000059605","survey-likert","216","638296","0.0-216.0","","","","","","","{""judgement"":1}","[0]","0"
"","1432.800000011921","survey-likert","217","639732","0.0-217.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","218","639733","0.0-218.0","","","","","","","","",""
"","null","html-keyboard-response","219","642738","0.0-219.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","220","645988","0.0-220.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285992.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","221","648990","0.0-221.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","222","652137","0.0-222.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285992.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","223","652137","0.0-223.0","","","","","","","","",""
"","2627.4000000059605","survey-likert","224","654765","0.0-224.0","","","","","","","{""judgement"":0}","[0]","0"
"","1635.7000000178814","survey-likert","225","656402","0.0-225.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","226","656402","0.0-226.0","","","","","","","","",""
"","null","html-keyboard-response","227","659405","0.0-227.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","228","662685","0.0-228.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713770.bmppp52_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","229","665686","0.0-229.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","230","668881","0.0-230.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713770.bmppp52_L1V1_freeview_veridical.mp4","","",""
"","","call-function","231","668882","0.0-231.0","","","","","","","","",""
"","2107.699999988079","survey-likert","232","670991","0.0-232.0","","","","","","","{""judgement"":1}","[0]","1"
"","2157.199999988079","survey-likert","233","673149","0.0-233.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","234","673150","0.0-234.0","","","","","","","","",""
"","null","html-keyboard-response","235","676152","0.0-235.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","236","679330","0.0-236.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","237","682335","0.0-237.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","238","685512","0.0-238.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_veridical.mp4","","",""
"","","call-function","239","685514","0.0-239.0","","","","","","","","",""
"","3902.9000000059605","survey-likert","240","689418","0.0-240.0","","","","","","","{""judgement"":1}","[0]","1"
"","1570.5999999940395","survey-likert","241","690989","0.0-241.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","242","690990","0.0-242.0","","","","","","","","",""
"","null","html-keyboard-response","243","693994","0.0-243.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","244","697154","0.0-244.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","245","700162","0.0-245.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","246","703365","0.0-246.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","247","703365","0.0-247.0","","","","","","","","",""
"","3942.199999988079","survey-likert","248","707308","0.0-248.0","","","","","","","{""judgement"":1}","[0]","0"
"","2197.0999999940395","survey-likert","249","709506","0.0-249.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":77521.5},{""page_index"":1,""viewing_time"":1446.4000000059605},{""page_index"":2,""viewing_time"":718.7000000178814}]","79686.90000000596","instructions","250","789206","0.0-250.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":783.2999999821186},{""page_index"":1,""viewing_time"":1049.800000011921},{""page_index"":2,""viewing_time"":785}]","2618.2999999821186","instructions","251","791824","0.0-251.0","","","","","","","","",""
"","","call-function","252","791825","0.0-252.0","","","","","","","","",""
"","null","html-keyboard-response","253","794830","0.0-253.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","254","798060","0.0-254.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713765.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","255","801064","0.0-255.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","256","804193","0.0-256.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713765.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","257","804193","0.0-257.0","","","","","","","","",""
"","3966.600000023842","survey-likert","258","808161","0.0-258.0","","","","","","","{""judgement"":1}","[0]","0"
"","1923.699999988079","survey-likert","259","810086","0.0-259.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","260","810087","0.0-260.0","","","","","","","","",""
"","null","html-keyboard-response","261","813092","0.0-261.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","262","816415","0.0-262.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159365.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","263","819420","0.0-263.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","264","822640","0.0-264.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159365.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","","call-function","265","822640","0.0-265.0","","","","","","","","",""
"","5716.9000000059605","survey-likert","266","828359","0.0-266.0","","","","","","","{""judgement"":1}","[0]","1"
"","1662.2000000178814","survey-likert","267","830026","0.0-267.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","268","830026","0.0-268.0","","","","","","","","",""
"","null","html-keyboard-response","269","833030","0.0-269.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","270","836263","0.0-270.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","271","839267","0.0-271.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","272","842462","0.0-272.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","273","842463","0.0-273.0","","","","","","","","",""
"","2612.800000011921","survey-likert","274","845077","0.0-274.0","","","","","","","{""judgement"":1}","[0]","0"
"","2779.9000000059605","survey-likert","275","847858","0.0-275.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","276","847859","0.0-276.0","","","","","","","","",""
"","null","html-keyboard-response","277","850860","0.0-277.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","278","854071","0.0-278.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","279","857077","0.0-279.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","280","860272","0.0-280.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","281","860272","0.0-281.0","","","","","","","","",""
"","3184.300000011921","survey-likert","282","863459","0.0-282.0","","","","","","","{""judgement"":0}","[0]","0"
"","1345.0999999940395","survey-likert","283","864805","0.0-283.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","284","864805","0.0-284.0","","","","","","","","",""
"","null","html-keyboard-response","285","867811","0.0-285.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","286","870996","0.0-286.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285905.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","287","873998","0.0-287.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","288","877183","0.0-288.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285905.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","","call-function","289","877183","0.0-289.0","","","","","","","","",""
"","1850.6000000238419","survey-likert","290","879035","0.0-290.0","","","","","","","{""judgement"":0}","[0]","1"
"","1816.7999999821186","survey-likert","291","880853","0.0-291.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","292","880854","0.0-292.0","","","","","","","","",""
"","null","html-keyboard-response","293","883856","0.0-293.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","294","887101","0.0-294.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","295","890106","0.0-295.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","296","893349","0.0-296.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","297","893349","0.0-297.0","","","","","","","","",""
"","3433.9000000059605","survey-likert","298","896785","0.0-298.0","","","","","","","{""judgement"":1}","[0]","0"
"","1551.5999999940395","survey-likert","299","898338","0.0-299.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","300","898340","0.0-300.0","","","","","","","","",""
"","null","html-keyboard-response","301","901346","0.0-301.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","302","904552","0.0-302.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713769.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","303","907557","0.0-303.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","304","910696","0.0-304.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713769.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","305","910696","0.0-305.0","","","","","","","","",""
"","3152.0999999940395","survey-likert","306","913850","0.0-306.0","","","","","","","{""judgement"":1}","[0]","0"
"","1294.5","survey-likert","307","915145","0.0-307.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","308","915146","0.0-308.0","","","","","","","","",""
"","null","html-keyboard-response","309","918149","0.0-309.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","310","921351","0.0-310.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713920.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","311","924356","0.0-311.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","312","927534","0.0-312.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713920.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","313","927534","0.0-313.0","","","","","","","","",""
"","3896.399999976158","survey-likert","314","931432","0.0-314.0","","","","","","","{""judgement"":1}","[0]","0"
"","2015.7999999821186","survey-likert","315","933449","0.0-315.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","316","933450","0.0-316.0","","","","","","","","",""
"","null","html-keyboard-response","317","936456","0.0-317.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","318","939800","0.0-318.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150303.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","319","942805","0.0-319.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","320","945983","0.0-320.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150303.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","321","945984","0.0-321.0","","","","","","","","",""
"","4466.5999999940395","survey-likert","322","950451","0.0-322.0","","","","","","","{""judgement"":1}","[0]","0"
"","1933","survey-likert","323","952385","0.0-323.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","324","952386","0.0-324.0","","","","","","","","",""
"","null","html-keyboard-response","325","955390","0.0-325.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","326","958460","0.0-326.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","327","961466","0.0-327.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","328","964652","0.0-328.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","","call-function","329","964653","0.0-329.0","","","","","","","","",""
"","2593.600000023842","survey-likert","330","967247","0.0-330.0","","","","","","","{""judgement"":0}","[0]","1"
"","2757.9000000059605","survey-likert","331","970006","0.0-331.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":69526.40000000596},{""page_index"":1,""viewing_time"":637.6999999880791},{""page_index"":2,""viewing_time"":670.4000000059605}]","70834.80000001192","instructions","332","1040842","0.0-332.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":566.9000000059605},{""page_index"":1,""viewing_time"":605.1999999880791},{""page_index"":2,""viewing_time"":726.0999999940395}]","1898.2999999821186","instructions","333","1042741","0.0-333.0","","","","","","","","",""
"","","call-function","334","1042742","0.0-334.0","","","","","","","","",""
"","null","html-keyboard-response","335","1045746","0.0-335.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","336","1048987","0.0-336.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592857.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","337","1051992","0.0-337.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","338","1055284","0.0-338.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592857.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","339","1055285","0.0-339.0","","","","","","","","",""
"","2018.699999988079","survey-likert","340","1057305","0.0-340.0","","","","","","","{""judgement"":1}","[0]","0"
"","2083.199999988079","survey-likert","341","1059389","0.0-341.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","342","1059390","0.0-342.0","","","","","","","","",""
"","null","html-keyboard-response","343","1062395","0.0-343.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","344","1065589","0.0-344.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591838.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","345","1068591","0.0-345.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","346","1071786","0.0-346.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591838.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","347","1071787","0.0-347.0","","","","","","","","",""
"","4368.9000000059605","survey-likert","348","1076156","0.0-348.0","","","","","","","{""judgement"":1}","[0]","0"
"","1583.800000011921","survey-likert","349","1077742","0.0-349.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","350","1077744","0.0-350.0","","","","","","","","",""
"","null","html-keyboard-response","351","1080746","0.0-351.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","352","1083970","0.0-352.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_286066.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","353","1086974","0.0-353.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","354","1090175","0.0-354.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_286066.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","","call-function","355","1090175","0.0-355.0","","","","","","","","",""
"","3508.5","survey-likert","356","1093685","0.0-356.0","","","","","","","{""judgement"":1}","[0]","1"
"","1591.7999999821186","survey-likert","357","1095279","0.0-357.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","358","1095280","0.0-358.0","","","","","","","","",""
"","null","html-keyboard-response","359","1098281","0.0-359.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","360","1101495","0.0-360.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","361","1104499","0.0-361.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","362","1107675","0.0-362.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","363","1107675","0.0-363.0","","","","","","","","",""
"","3037.2999999821186","survey-likert","364","1110714","0.0-364.0","","","","","","","{""judgement"":1}","[0]","0"
"","1331.1000000238419","survey-likert","365","1112046","0.0-365.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","366","1112047","0.0-366.0","","","","","","","","",""
"","null","html-keyboard-response","367","1115052","0.0-367.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","368","1118385","0.0-368.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","369","1121391","0.0-369.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","370","1124679","0.0-370.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_veridical.mp4","","",""
"","","call-function","371","1124679","0.0-371.0","","","","","","","","",""
"","2759.0999999940395","survey-likert","372","1127439","0.0-372.0","","","","","","","{""judgement"":1}","[0]","1"
"","2159.4000000059605","survey-likert","373","1129600","0.0-373.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","374","1129601","0.0-374.0","","","","","","","","",""
"","null","html-keyboard-response","375","1132606","0.0-375.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","376","1135754","0.0-376.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150273.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","377","1138760","0.0-377.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","378","1142022","0.0-378.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150273.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","379","1142022","0.0-379.0","","","","","","","","",""
"","2819.4000000059605","survey-likert","380","1144842","0.0-380.0","","","","","","","{""judgement"":0}","[0]","0"
"","1198.0999999940395","survey-likert","381","1146042","0.0-381.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","382","1146043","0.0-382.0","","","","","","","","",""
"","null","html-keyboard-response","383","1149046","0.0-383.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","384","1152394","0.0-384.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713633.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","385","1155396","0.0-385.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","386","1158687","0.0-386.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713633.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","","call-function","387","1158687","0.0-387.0","","","","","","","","",""
"","2990","survey-likert","388","1161678","0.0-388.0","","","","","","","{""judgement"":1}","[0]","1"
"","1550.199999988079","survey-likert","389","1163230","0.0-389.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","390","1163231","0.0-390.0","","","","","","","","",""
"","null","html-keyboard-response","391","1166234","0.0-391.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","392","1169413","0.0-392.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498280.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","393","1172418","0.0-393.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","394","1175561","0.0-394.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498280.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","395","1175562","0.0-395.0","","","","","","","","",""
"","1736.7999999821186","survey-likert","396","1177300","0.0-396.0","","","","","","","{""judgement"":0}","[0]","0"
"","2087.600000023842","survey-likert","397","1179390","0.0-397.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","398","1179390","0.0-398.0","","","","","","","","",""
"","null","html-keyboard-response","399","1182391","0.0-399.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","400","1185646","0.0-400.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498258.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","401","1188648","0.0-401.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","402","1191815","0.0-402.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498258.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","","call-function","403","1191815","0.0-403.0","","","","","","","","",""
"","1758.0999999940395","survey-likert","404","1193574","0.0-404.0","","","","","","","{""judgement"":1}","[0]","1"
"","1387.3999999761581","survey-likert","405","1194963","0.0-405.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","406","1194963","0.0-406.0","","","","","","","","",""
"","null","html-keyboard-response","407","1197967","0.0-407.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","408","1201147","0.0-408.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592137.bmppp52_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","409","1204153","0.0-409.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
