"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"null","","","video-keyboard-response","141","722738","0.0-141.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592657.bmp_pp98_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","142","722739","0.0-142.0","mmt4o8yy","","","","","",""
"5064.630000000005","{""pre-1"":1}","[0]","survey-likert","143","727804","0.0-143.0","mmt4o8yy","","","","","",""
"6565.380000000005","{""pre-2"":2}","[0]","survey-likert","144","734371","0.0-144.0","mmt4o8yy","","","","","",""
"2655.219999999972","{""pre-3"":1}","[0]","survey-likert","145","737028","0.0-145.0","mmt4o8yy","","","","","",""
"2784.70000000007","{""post-5"":2}","[0]","survey-likert","146","739814","0.0-146.0","mmt4o8yy","","","","","",""
"","","","call-function","147","739815","0.0-147.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","148","742893","0.0-148.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1591994.bmp_pp69_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","149","742893","0.0-149.0","mmt4o8yy","","","","","",""
"13842.17499999993","{""pre-1"":2}","[0]","survey-likert","150","756737","0.0-150.0","mmt4o8yy","","","","","",""
"9259.834999999963","{""pre-2"":1}","[0]","survey-likert","151","765998","0.0-151.0","mmt4o8yy","","","","","",""
"2874.3850000000093","{""pre-3"":1}","[0]","survey-likert","152","768873","0.0-152.0","mmt4o8yy","","","","","",""
"2474.32500000007","{""post-5"":2}","[0]","survey-likert","153","771348","0.0-153.0","mmt4o8yy","","","","","",""
"","","","call-function","154","771349","0.0-154.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","155","774420","0.0-155.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159768.bmp_pp89_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","156","774420","0.0-156.0","mmt4o8yy","","","","","",""
