"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"null","","","video-keyboard-response","113","699197","0.0-113.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713779.bmp_pp152_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","114","699198","0.0-114.0","pwkqzjyl","","","","","",""
"2142.6450000000186","{""pre-1"":0}","[0]","survey-likert","115","701341","0.0-115.0","pwkqzjyl","","","","","",""
"2487.7149999999674","{""pre-2"":1}","[0]","survey-likert","116","703830","0.0-116.0","pwkqzjyl","","","","","",""
"2480.0200000000186","{""pre-3"":0}","[0]","survey-likert","117","706312","0.0-117.0","pwkqzjyl","","","","","",""
"3207","{""post-5"":2}","[0]","survey-likert","118","709520","0.0-118.0","pwkqzjyl","","","","","",""
"","","","call-function","119","709520","0.0-119.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","120","712579","0.0-120.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713089.bmp_pp60_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","121","712580","0.0-121.0","pwkqzjyl","","","","","",""
"3568.4499999999534","{""pre-1"":0}","[0]","survey-likert","122","716149","0.0-122.0","pwkqzjyl","","","","","",""
"4017.2700000000186","{""pre-2"":3}","[0]","survey-likert","123","720168","0.0-123.0","pwkqzjyl","","","","","",""
"4075.7750000000233","{""pre-3"":3}","[0]","survey-likert","124","724245","0.0-124.0","pwkqzjyl","","","","","",""
"2906.1049999999814","{""post-5"":0}","[0]","survey-likert","125","727152","0.0-125.0","pwkqzjyl","","","","","",""
"","","","call-function","126","727152","0.0-126.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","127","730213","0.0-127.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159447.bmp_pp70_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","128","730213","0.0-128.0","pwkqzjyl","","","","","",""
"4196.005000000005","{""pre-1"":0}","[0]","survey-likert","129","734410","0.0-129.0","pwkqzjyl","","","","","",""
"20191.75","{""pre-2"":2}","[0]","survey-likert","130","754603","0.0-130.0","pwkqzjyl","","","","","",""
"3271.3850000000093","{""pre-3"":1}","[0]","survey-likert","131","757877","0.0-131.0","pwkqzjyl","","","","","",""
"5984","{""post-5"":0}","[0]","survey-likert","132","763862","0.0-132.0","pwkqzjyl","","","","","",""
"","","","call-function","133","763863","0.0-133.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","134","766940","0.0-134.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159784.bmp_pp73_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","135","766940","0.0-135.0","pwkqzjyl","","","","","",""
"3377.0999999999767","{""pre-1"":0}","[0]","survey-likert","136","770319","0.0-136.0","pwkqzjyl","","","","","",""
"2258.859999999986","{""pre-2"":1}","[0]","survey-likert","137","772579","0.0-137.0","pwkqzjyl","","","","","",""
"2155.265000000014","{""pre-3"":0}","[0]","survey-likert","138","774735","0.0-138.0","pwkqzjyl","","","","","",""
"1598.9499999999534","{""post-5"":3}","[0]","survey-likert","139","776335","0.0-139.0","pwkqzjyl","","","","","",""
"","","","call-function","140","776336","0.0-140.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","141","779400","0.0-141.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1592890.bmp_pp82_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","142","779400","0.0-142.0","pwkqzjyl","","","","","",""
"3981.180000000051","{""pre-1"":0}","[0]","survey-likert","143","783382","0.0-143.0","pwkqzjyl","","","","","",""
"9139.36499999999","{""pre-2"":2}","[0]","survey-likert","144","792523","0.0-144.0","pwkqzjyl","","","","","",""
"7523.810000000056","{""pre-3"":1}","[0]","survey-likert","145","800049","0.0-145.0","pwkqzjyl","","","","","",""
"3475.8300000000745","{""post-5"":1}","[0]","survey-likert","146","803526","0.0-146.0","pwkqzjyl","","","","","",""
"","","","call-function","147","803527","0.0-147.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","148","806594","0.0-148.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1592581.bmp_pp100_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","149","806594","0.0-149.0","pwkqzjyl","","","","","",""
"3586.0050000000047","{""pre-1"":0}","[0]","survey-likert","150","810181","0.0-150.0","pwkqzjyl","","","","","",""
"13808.71000000008","{""pre-2"":2}","[0]","survey-likert","151","823991","0.0-151.0","pwkqzjyl","","","","","",""
"3533.524999999907","{""pre-3"":1}","[0]","survey-likert","152","827526","0.0-152.0","pwkqzjyl","","","","","",""
"2956.515000000014","{""post-5"":1}","[0]","survey-likert","153","830483","0.0-153.0","pwkqzjyl","","","","","",""
"","","","call-function","154","830484","0.0-154.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","155","833551","0.0-155.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1592286.bmp_pp52_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
