"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","116","655064","0.0-116.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1160171.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","117","656568","0.0-117.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","118","659680","0.0-118.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1160171.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","119","659681","0.0-119.0","e04s1fqv","","","","","","","",""
"1301.890000000014","","","categorize-html","120","662986","0.0-120.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","121","663491","0.0-121.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","122","663492","0.0-122.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","123","664994","0.0-123.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","124","668106","0.0-124.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1591920.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","125","669611","0.0-125.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","126","672721","0.0-126.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1591920.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","127","672722","0.0-127.0","e04s1fqv","","","","","","","",""
"956.7249999999767","","","categorize-html","128","675681","0.0-128.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","129","676184","0.0-129.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","130","676184","0.0-130.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","131","677686","0.0-131.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","132","680762","0.0-132.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/286034.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","133","682266","0.0-133.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
