"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"2745.7849999999744","","","categorize-html","80","347483","0.0-80.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","81","347990","0.0-81.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","82","347990","0.0-82.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","83","349496","0.0-83.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","84","352591","0.0-84.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/61514.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","85","354094","0.0-85.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","86","357195","0.0-86.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/61514.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","87","357195","0.0-87.0","wt61tbc5","","","","","","","",""
"753.210000000021","","","categorize-html","88","359951","0.0-88.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","89","360456","0.0-89.0","wt61tbc5",""," ","null","","","","",""
"6851.600000000035","","","instructions","90","367308","0.0-90.0","wt61tbc5","[{""page_index"":0,""viewing_time"":2090.2150000000256},{""page_index"":1,""viewing_time"":2186.9500000000116},{""page_index"":2,""viewing_time"":2574.2149999999674}]","","","","","","",""
"7572.664999999979","","","instructions","91","374881","0.0-91.0","wt61tbc5","[{""page_index"":0,""viewing_time"":103.80999999999767},{""page_index"":1,""viewing_time"":3252.375},{""page_index"":0,""viewing_time"":2433.9599999999627},{""page_index"":1,""viewing_time"":1662.335000000021},{""page_index"":2,""viewing_time"":120.07000000000698}]","","","","","","",""
"","","","call-function","92","374882","0.0-92.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","93","376387","0.0-93.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","94","379447","0.0-94.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/1592567.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","95","380951","0.0-95.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","96","384028","0.0-96.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/1592567.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","97","384028","0.0-97.0","wt61tbc5","","","","","","","",""
"1400.1300000000047","","","categorize-html","98","387431","0.0-98.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","99","387933","0.0-99.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","100","387934","0.0-100.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","101","389437","0.0-101.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","102","392522","0.0-102.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/713381.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","103","394027","0.0-103.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","104","397101","0.0-104.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/713381.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","105","397102","0.0-105.0","wt61tbc5","","","","","","","",""
"2310.4949999999953","","","categorize-html","106","401418","0.0-106.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","107","401920","0.0-107.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","108","401920","0.0-108.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","109","403424","0.0-109.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","110","406513","0.0-110.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/285949.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","111","408014","0.0-111.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","112","411102","0.0-112.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/285949.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","113","411102","0.0-113.0","wt61tbc5","","","","","","","",""
"2837.9899999999907","","","categorize-html","114","415945","0.0-114.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","115","416448","0.0-115.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","116","416448","0.0-116.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","117","417951","0.0-117.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","118","421035","0.0-118.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/498226.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","119","422537","0.0-119.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","120","425631","0.0-120.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/498226.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","121","425632","0.0-121.0","wt61tbc5","","","","","","","",""
"1236.7849999999744","","","categorize-html","122","428872","0.0-122.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","123","429374","0.0-123.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","124","429375","0.0-124.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","125","430877","0.0-125.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","126","433967","0.0-126.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/1160127.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
