"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"715.4899999999907","","","categorize-html","122","2035026","0.0-122.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","123","2035528","0.0-123.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","124","2035529","0.0-124.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","125","2037032","0.0-125.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","126","2040130","0.0-126.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1159335.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","127","2041632","0.0-127.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","128","2044729","0.0-128.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1159335.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","129","2044729","0.0-129.0","l4vexvox","","","","","","","",""
"641.6350000000093","","","categorize-html","130","2047378","0.0-130.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","131","2047882","0.0-131.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","132","2047882","0.0-132.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","133","2049387","0.0-133.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","134","2052485","0.0-134.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/498372.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","135","2053992","0.0-135.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","136","2057060","0.0-136.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/498372.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","137","2057060","0.0-137.0","l4vexvox","","","","","","","",""
"662.5449999999255","","","categorize-html","138","2059728","0.0-138.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
