"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"","","","call-function","92","610791","0.0-92.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","93","612293","0.0-93.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","94","615376","0.0-94.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/713512.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","95","616880","0.0-95.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","96","619964","0.0-96.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/713512.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","97","619965","0.0-97.0","vsy95au8","","","","","","","",""
"2562.3549999999814","","","categorize-html","98","624533","0.0-98.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","99","625035","0.0-99.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","100","625036","0.0-100.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","101","626540","0.0-101.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","102","629625","0.0-102.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1159724.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","103","631128","0.0-103.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","104","634189","0.0-104.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1159724.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","105","634189","0.0-105.0","vsy95au8","","","","","","","",""
"2746.5050000000047","","","categorize-html","106","638939","0.0-106.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","107","639444","0.0-107.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","108","639444","0.0-108.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","109","640950","0.0-109.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","110","644039","0.0-110.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/498226.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","111","645541","0.0-111.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","112","648653","0.0-112.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/498226.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","113","648653","0.0-113.0","vsy95au8","","","","","","","",""
"1569.844999999972","","","categorize-html","114","652230","0.0-114.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","115","652731","0.0-115.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","116","652732","0.0-116.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","117","654235","0.0-117.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","118","657349","0.0-118.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1159335.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","119","658856","0.0-119.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","120","661963","0.0-120.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1159335.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","121","661964","0.0-121.0","vsy95au8","","","","","","","",""
"1643.405000000028","","","categorize-html","122","665612","0.0-122.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","123","666114","0.0-123.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","124","666114","0.0-124.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","125","667617","0.0-125.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","126","670755","0.0-126.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/61574.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","127","672259","0.0-127.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","128","675399","0.0-128.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/61574.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","129","675399","0.0-129.0","vsy95au8","","","","","","","",""
"712.1800000000512","","","categorize-html","130","678114","0.0-130.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","131","678616","0.0-131.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","132","678616","0.0-132.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","133","680120","0.0-133.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","134","683197","0.0-134.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1160049.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","135","684699","0.0-135.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","136","687803","0.0-136.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1160049.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","137","687803","0.0-137.0","vsy95au8","","","","","","","",""
"1012.2850000000326","","","categorize-html","138","690818","0.0-138.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","139","691324","0.0-139.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","140","691324","0.0-140.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","141","692830","0.0-141.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","142","695994","0.0-142.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/498149.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","143","697497","0.0-143.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","144","700574","0.0-144.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/498149.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","145","700574","0.0-145.0","vsy95au8","","","","","","","",""
"1929.530000000028","","","categorize-html","146","704508","0.0-146.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","147","705010","0.0-147.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","148","705011","0.0-148.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","149","706516","0.0-149.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
