"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","5072.70000000298","survey-likert","118","271549","0.0-118.0","","","","","","","{""judgement"":1}","[0]","0"
"","1784.2999999970198","survey-likert","119","273335","0.0-119.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","120","273336","0.0-120.0","","","","","","","","",""
"","null","html-keyboard-response","121","276342","0.0-121.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","122","279443","0.0-122.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","123","282448","0.0-123.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","124","285542","0.0-124.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","","call-function","125","285543","0.0-125.0","","","","","","","","",""
"","3451","survey-likert","126","288995","0.0-126.0","","","","","","","{""judgement"":1}","[0]","1"
"","1875.7000000029802","survey-likert","127","290871","0.0-127.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","128","290872","0.0-128.0","","","","","","","","",""
"","null","html-keyboard-response","129","293878","0.0-129.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","130","296960","0.0-130.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","131","299962","0.0-131.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","132","303044","0.0-132.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","133","303046","0.0-133.0","","","","","","","","",""
"","2481.7999999970198","survey-likert","134","305529","0.0-134.0","","","","","","","{""judgement"":0}","[0]","0"
"","1463.7000000029802","survey-likert","135","306994","0.0-135.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","136","306994","0.0-136.0","","","","","","","","",""
"","null","html-keyboard-response","137","309999","0.0-137.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","138","313076","0.0-138.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","139","316080","0.0-139.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","140","319143","0.0-140.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","","call-function","141","319143","0.0-141.0","","","","","","","","",""
