"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","","call-function","202","903810","0.0-202.0","","","","","","","","",""
"","null","html-keyboard-response","203","906814","0.0-203.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","204","909877","0.0-204.0","","null","","Agent A","scrambled","STIM_SET_1/0_285992.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","205","912880","0.0-205.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","206","915940","0.0-206.0","","null","","Agent B","veridical","STIM_SET_1/0_285992.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","","call-function","207","915941","0.0-207.0","","","","","","","","",""
"","7563.405000000144","survey-likert","208","923505","0.0-208.0","","","","","","","{""judgement"":0}","[0]","1"
"","1390.75","survey-likert","209","924898","0.0-209.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","210","924899","0.0-210.0","","","","","","","","",""
"","null","html-keyboard-response","211","927900","0.0-211.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","212","930960","0.0-212.0","","null","","Agent A","scrambled","STIM_SET_1/0_498398.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","213","933965","0.0-213.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","214","937022","0.0-214.0","","null","","Agent B","veridical","STIM_SET_1/0_498398.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","","call-function","215","937023","0.0-215.0","","","","","","","","",""
"","10425.57500000007","survey-likert","216","947450","0.0-216.0","","","","","","","{""judgement"":1}","[0]","1"
"","1598.080000000191","survey-likert","217","949049","0.0-217.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","218","949050","0.0-218.0","","","","","","","","",""
"","null","html-keyboard-response","219","952055","0.0-219.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","220","955126","0.0-220.0","","null","","Agent A","scrambled","STIM_SET_1/0_285807.bmppp51_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","221","958127","0.0-221.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","222","961201","0.0-222.0","","null","","Agent B","veridical","STIM_SET_1/0_285807.bmppp51_L1V1_freeview_veridical.mp4","","",""
"","","call-function","223","961202","0.0-223.0","","","","","","","","",""
"","4766.265000000014","survey-likert","224","965970","0.0-224.0","","","","","","","{""judgement"":1}","[0]","1"
"","1222.0150000001304","survey-likert","225","967194","0.0-225.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","226","967195","0.0-226.0","","","","","","","","",""
"","null","html-keyboard-response","227","970196","0.0-227.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","228","973249","0.0-228.0","","null","","Agent A","veridical","STIM_SET_1/0_1592857.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","229","976251","0.0-229.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","230","979304","0.0-230.0","","null","","Agent B","scrambled","STIM_SET_1/0_1592857.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","231","979305","0.0-231.0","","","","","","","","",""
"","1719.6650000001537","survey-likert","232","981026","0.0-232.0","","","","","","","{""judgement"":0}","[0]","0"
"","1382.6499999999069","survey-likert","233","982410","0.0-233.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","234","982411","0.0-234.0","","","","","","","","",""
"","null","html-keyboard-response","235","985414","0.0-235.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","236","988477","0.0-236.0","","null","","Agent A","scrambled","STIM_SET_1/0_713174.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","237","991482","0.0-237.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
