"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","165","688571","0.0-165.0","","null","","Agent A","scrambled","STIM_SET_2/0_498396.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","166","691573","0.0-166.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","167","694659","0.0-167.0","","null","","Agent B","veridical","STIM_SET_2/0_498396.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","168","694659","0.0-168.0","","","","","","","","",""
"","1799.8400000000838","survey-likert","169","696460","0.0-169.0","","","","","","","{""judgement"":1}","[0]","1"
"","3031.4899999999907","survey-likert","170","699492","0.0-170.0","","","","","","","{""confidence"":2}","[0]",""
"[{""page_index"":0,""viewing_time"":1470.4300000000512},{""page_index"":1,""viewing_time"":503.9749999999767},{""page_index"":2,""viewing_time"":480.0550000000512}]","2454.6900000000605","instructions","171","701948","0.0-171.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":287.4450000000652},{""page_index"":1,""viewing_time"":231.17499999993015},{""page_index"":2,""viewing_time"":304.95000000006985}]","823.7100000000792","instructions","172","702772","0.0-172.0","","","","","","","","",""
"","","call-function","173","702772","0.0-173.0","","","","","","","","",""
"","null","html-keyboard-response","174","705778","0.0-174.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","175","708873","0.0-175.0","","null","","Agent A","veridical","STIM_SET_2/0_713328.bmppp62_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","176","711879","0.0-176.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","177","714972","0.0-177.0","","null","","Agent B","scrambled","STIM_SET_2/0_713328.bmppp62_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","178","714973","0.0-178.0","","","","","","","","",""
"","1488.2799999999115","survey-likert","179","716462","0.0-179.0","","","","","","","{""judgement"":0}","[0]","0"
"","1061.1650000000373","survey-likert","180","717524","0.0-180.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","181","717524","0.0-181.0","","","","","","","","",""
"","null","html-keyboard-response","182","720528","0.0-182.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","183","723605","0.0-183.0","","null","","Agent A","veridical","STIM_SET_2/0_1159813.bmppp54_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","184","726612","0.0-184.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","185","729688","0.0-185.0","","null","","Agent B","scrambled","STIM_SET_2/0_1159813.bmppp54_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","186","729688","0.0-186.0","","","","","","","","",""
"","2002.875","survey-likert","187","731692","0.0-187.0","","","","","","","{""judgement"":1}","[0]","0"
"","1063.0850000000792","survey-likert","188","732756","0.0-188.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","189","732756","0.0-189.0","","","","","","","","",""
"","null","html-keyboard-response","190","735760","0.0-190.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","191","738857","0.0-191.0","","null","","Agent A","scrambled","STIM_SET_2/0_498155.bmppp90_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","192","741862","0.0-192.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","193","744955","0.0-193.0","","null","","Agent B","veridical","STIM_SET_2/0_498155.bmppp90_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","194","744955","0.0-194.0","","","","","","","","",""
"","1736.2299999999814","survey-likert","195","746692","0.0-195.0","","","","","","","{""judgement"":1}","[0]","1"
"","1222.625","survey-likert","196","747916","0.0-196.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","197","747916","0.0-197.0","","","","","","","","",""
"","null","html-keyboard-response","198","750923","0.0-198.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
